left_elbow,right_elbow,left_shoulder,right_shoulder,left_knee,right_knee,left_hip,right_hip,left_ankle,right_ankle,torso_left,torso_right,left_wrist,right_wrist,label
156.05273698112245,150.54972281493357,88.79642890845118,88.217994949216,52.260912922593434,48.929800094866785,23.16677950462317,23.341684111803595,124.37219191906382,158.23549515836808,136.10241641892628,43.926662051316406,108.14549664940726,113.87812053481818,0
115.99910840970114,115.6036620851449,62.965002710438434,72.53606675658797,61.751301807530055,56.21782411233229,21.68193428610593,19.136885617209494,155.5326201530466,148.80221780714763,145.5487532086737,36.597062568229674,118.55415093956361,115.66048431386483,0
169.7718061201501,176.5951906196211,91.85888724636865,85.91599138219684,141.4676177684438,133.98006678242228,72.81512011535634,68.16265313519604,105.34304563121607,120.41335779344881,3.635385894961133,176.33454523720437,150.7979847394169,170.18202960063707,0
160.64976750594258,156.42122546153416,81.3275575584886,77.11005164365996,36.23942075761772,39.028275189949454,19.16599915953713,24.35181191504618,138.7627212573867,137.11077929519936,64.077302538899,118.77391857437954,115.24864620950301,101.25829590573649,0
168.91515172380875,157.80675185266995,111.40066527471335,111.39551289420521,51.87671141179293,44.9805086297233,13.663345817369104,12.138473039488295,165.1959205911832,135.78376092865625,125.37213613305389,54.308552305381305,137.2867730653559,159.891406404073,0
137.0922732604226,139.96022262341367,55.917496762425266,64.87429133381919,97.61617382796832,65.42222387476664,31.69631061889607,29.406346652606484,124.69953770136426,108.19592595866649,162.36219871008947,13.53543168296111,107.0372436665457,116.12706809271783,0
119.31367980520574,125.560887133215,99.05676752831873,89.7794884628332,166.94286279550576,138.03387077602972,148.34131353459514,26.798422966065107,88.27000844505159,150.4286059602068,29.19861418630367,157.21254596448568,136.75644227354513,142.41807600927774,0
154.32680104993767,151.1512624408162,90.48457777817887,91.86748650455436,63.76845417853061,57.05355169183036,24.161258316098845,22.346782938930325,154.7695488514766,156.08971898208713,109.07841182282903,71.56577620759194,115.08283724898969,97.79024769100171,0
131.17978919885647,136.36215757263403,75.1115490297047,71.5920112353036,50.61186241833333,57.06314302901473,34.81788639927032,40.087146485106416,100.33558010233384,110.27885321764052,39.37628786504389,143.55851102086993,103.19803520872556,121.20714434700992,0
121.97877106508338,122.5653103870793,99.10205917222649,98.36474630277492,49.27324223205685,47.047568461409924,7.879377814638991,12.0707066424089,75.27972809114353,131.12241305461185,46.445268458146316,135.05745182794027,135.23084699129302,138.40016162132284,0
